Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region
CA-2016-111115,7/25/2016,7/27/2016,Second Class,LB-16735,Consumer,United States,West
CA-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,Consumer,United States,Central
CA-2017-148166,10/21/2017,10/26/2017,Standard Class,NK-18490,Home Office,United States,South
CA-2016-159737,9/3/2016,9/9/2016,Standard Class,CS-11950,Consumer,United States,Central
CA-2016-141019,5/14/2016,5/14/2016,Same Day,LH-17155,Consumer,United States,East
CA-2016-101938,1/7/2016,1/12/2016,Standard Class,DW-13480,Home Office,United States,West
CA-2017-166296,3/13/2017,3/19/2017,Standard Class,KF-16285,Home Office,United States,West
CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Consumer,United States,Central
CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,Consumer,United States,East
US-2017-137491,11/19/2017,11/25/2017,Standard Class,LC-16930,Corporate,United States,Central
CA-2014-152296,8/1/2014,8/3/2014,First Class,IL-15100,Consumer,United States,West
CA-2016-112025,7/30/2016,8/4/2016,Standard Class,LS-16975,Home Office,United States,Central
CA-2015-132507,7/30/2015,8/3/2015,Second Class,CC-12610,Corporate,United States,Central
CA-2016-125738,10/15/2016,10/21/2016,Standard Class,PB-18805,Home Office,United States,West
CA-2016-128818,5/7/2016,5/11/2016,Standard Class,CJ-12010,Consumer,United States,East
CA-2017-124576,8/1/2017,8/4/2017,Second Class,HK-14890,Corporate,United States,West
CA-2016-101378,7/14/2016,7/14/2016,Same Day,RH-19600,Consumer,United States,South
CA-2017-143063,8/10/2017,8/15/2017,Standard Class,IL-15100,Consumer,United States,Central
CA-2016-118913,6/25/2016,6/29/2016,Standard Class,AS-10240,Consumer,United States,West
CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,Consumer,United States,West
CA-2016-136483,12/1/2016,12/6/2016,Standard Class,AG-10390,Consumer,United States,South
CA-2014-163013,11/28/2014,12/4/2014,Standard Class,BF-11080,Consumer,United States,South
CA-2015-135363,3/28/2015,4/2/2015,Standard Class,CK-12205,Consumer,United States,East
US-2014-165659,6/1/2014,6/6/2014,Standard Class,LT-17110,Consumer,United States,South
CA-2015-138002,9/6/2015,9/12/2015,Standard Class,BT-11305,Home Office,United States,West
CA-2015-128860,6/29/2015,7/5/2015,Standard Class,SC-20725,Consumer,United States,East
CA-2016-164350,9/10/2016,9/12/2016,Second Class,CG-12040,Home Office,United States,South
US-2014-103905,7/14/2014,7/20/2014,Standard Class,AW-10930,Home Office,United States,Central
CA-2015-129854,8/22/2015,8/26/2015,Standard Class,RB-19705,Home Office,United States,East
CA-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,Consumer,United States,East
CA-2016-162313,11/27/2016,11/30/2016,First Class,VB-21745,Corporate,United States,Central
CA-2017-107874,11/21/2017,11/25/2017,Standard Class,SW-20275,Consumer,United States,East
CA-2017-129378,10/1/2017,10/2/2017,First Class,NS-18505,Consumer,United States,West
CA-2014-151953,9/20/2014,9/25/2014,Standard Class,DB-13555,Corporate,United States,South
CA-2017-130841,7/28/2017,8/1/2017,Standard Class,MH-17620,Corporate,United States,West
CA-2015-131884,12/6/2015,12/6/2015,Same Day,DK-13375,Consumer,United States,East
CA-2017-121909,7/31/2017,8/5/2017,Standard Class,EA-14035,Corporate,United States,East
CA-2016-106383,3/19/2016,3/21/2016,Second Class,BT-11440,Consumer,United States,West
CA-2017-130771,7/29/2017,8/3/2017,Standard Class,LA-16780,Corporate,United States,Central
CA-2016-139157,10/1/2016,10/5/2016,Standard Class,GM-14680,Consumer,United States,East
CA-2014-128055,3/31/2014,4/5/2014,Standard Class,AA-10315,Consumer,United States,West
CA-2017-157091,6/26/2017,7/1/2017,Standard Class,DB-13405,Consumer,United States,Central
CA-2017-132122,7/9/2017,7/14/2017,Standard Class,JH-15820,Consumer,United States,Central
CA-2015-123232,12/14/2015,12/16/2015,Second Class,DJ-13630,Consumer,United States,West
CA-2017-104066,12/5/2017,12/10/2017,Standard Class,QJ-19255,Corporate,United States,East
CA-2015-145849,9/15/2015,9/17/2015,Second Class,CT-11995,Consumer,United States,Central
CA-2016-122322,7/15/2016,7/21/2016,Standard Class,RH-19510,Home Office,United States,West
CA-2017-166849,4/20/2017,4/26/2017,Standard Class,SJ-20125,Home Office,United States,Central
CA-2016-146633,11/15/2016,11/17/2016,Second Class,TG-21310,Consumer,United States,West
US-2016-126893,11/26/2016,12/1/2016,Standard Class,CT-11995,Consumer,United States,East
CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,Home Office,United States,West
CA-2015-116092,2/15/2015,2/18/2015,Second Class,JM-16195,Consumer,United States,West
CA-2016-117849,4/15/2016,4/17/2016,Second Class,JK-16120,Home Office,United States,West
CA-2015-169201,9/28/2015,10/1/2015,First Class,HG-14965,Corporate,United States,West
CA-2016-164091,9/17/2016,9/22/2016,Standard Class,LA-16780,Corporate,United States,East
CA-2017-105214,6/16/2017,6/19/2017,First Class,TS-21610,Consumer,United States,West
CA-2015-117611,11/8/2015,11/10/2015,Second Class,MZ-17335,Home Office,United States,West
US-2015-137960,12/18/2015,12/18/2015,Same Day,MW-18220,Consumer,United States,East
CA-2017-122994,2/6/2017,2/9/2017,First Class,MV-17485,Consumer,United States,South
CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,Consumer,United States,South
CA-2017-149146,10/12/2017,10/12/2017,Same Day,SM-20320,Home Office,United States,South
CA-2017-137470,9/17/2017,9/17/2017,Same Day,TP-21415,Consumer,United States,West
CA-2017-105480,12/20/2017,12/26/2017,Standard Class,DK-13225,Corporate,United States,East
CA-2017-164917,12/2/2017,12/7/2017,Standard Class,MK-17905,Corporate,United States,South
CA-2015-102036,9/21/2015,9/27/2015,Standard Class,CS-12130,Consumer,United States,West
CA-2015-142944,3/6/2015,3/11/2015,Standard Class,JL-15850,Consumer,United States,West
CA-2014-157882,10/3/2014,10/8/2014,Second Class,AR-10405,Corporate,United States,West
CA-2014-104283,6/27/2014,7/1/2014,Standard Class,LM-17065,Consumer,United States,South
CA-2017-142622,10/30/2017,11/2/2017,First Class,JK-15625,Consumer,United States,West
CA-2016-132143,9/3/2016,9/5/2016,First Class,FM-14215,Corporate,United States,East
CA-2015-153108,3/5/2015,3/9/2015,Standard Class,SF-20200,Consumer,United States,Central
CA-2016-112676,5/5/2016,5/8/2016,First Class,PJ-18835,Corporate,United States,South
CA-2017-165687,11/17/2017,11/23/2017,Standard Class,CS-12355,Consumer,United States,South
US-2017-112928,6/1/2017,6/5/2017,Second Class,BB-10990,Corporate,United States,East
CA-2017-143343,6/10/2017,6/13/2017,First Class,BW-11200,Consumer,United States,West
CA-2017-115154,1/8/2017,1/11/2017,First Class,RS-19420,Corporate,United States,West
CA-2015-149342,4/20/2015,4/25/2015,Standard Class,TS-21160,Corporate,United States,South
CA-2015-130995,11/1/2015,11/6/2015,Standard Class,QJ-19255,Corporate,United States,East
CA-2017-127929,12/23/2017,12/27/2017,Standard Class,FM-14215,Corporate,United States,East
CA-2015-113145,11/1/2015,11/5/2015,Standard Class,VD-21670,Consumer,United States,East
CA-2014-162362,11/14/2014,11/18/2014,Standard Class,JL-15505,Consumer,United States,Central
CA-2016-106558,1/17/2016,1/21/2016,Standard Class,DL-13495,Corporate,United States,South
CA-2017-157931,9/17/2017,9/22/2017,Second Class,MO-17800,Home Office,United States,South
CA-2016-115574,12/23/2016,12/24/2016,First Class,BP-11185,Corporate,United States,Central
CA-2015-160794,8/6/2015,8/8/2015,First Class,MS-17980,Corporate,United States,Central
CA-2017-116225,11/5/2017,11/9/2017,Standard Class,SV-20935,Consumer,United States,East
US-2017-120418,6/11/2017,6/12/2017,First Class,BC-11125,Home Office,United States,West
CA-2017-122035,7/20/2017,7/25/2017,Standard Class,EM-13825,Corporate,United States,Central
CA-2015-117828,12/23/2015,12/26/2015,First Class,BD-11500,Consumer,United States,South
CA-2017-165491,3/20/2017,3/24/2017,Standard Class,HW-14935,Corporate,United States,West
CA-2015-109470,12/31/2015,1/3/2016,Second Class,KC-16255,Corporate,United States,South
CA-2015-105102,9/15/2015,9/19/2015,Second Class,BM-11575,Corporate,United States,East
CA-2017-138422,9/23/2017,9/26/2017,First Class,KN-16705,Home Office,United States,West
US-2015-147739,12/25/2015,12/29/2015,Standard Class,JD-16150,Corporate,United States,East
CA-2016-155187,9/24/2016,9/26/2016,Second Class,LA-16780,Corporate,United States,West
CA-2017-169285,3/21/2017,3/25/2017,Standard Class,RW-19690,Consumer,United States,Central
CA-2014-140886,9/30/2014,10/4/2014,Standard Class,KW-16570,Consumer,United States,South
CA-2017-152695,12/10/2017,12/10/2017,Same Day,CC-12220,Consumer,United States,East
CA-2014-110639,8/23/2014,8/23/2014,Same Day,RH-19495,Consumer,United States,East
CA-2014-121727,8/19/2014,8/24/2014,Standard Class,JK-15625,Consumer,United States,East
CA-2016-137736,11/10/2016,11/15/2016,Standard Class,DC-13285,Consumer,United States,South
US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,Home Office,United States,East
US-2014-155894,7/26/2014,7/30/2014,Second Class,CL-11890,Consumer,United States,Central
CA-2016-119025,2/22/2016,2/28/2016,Standard Class,PV-18985,Home Office,United States,Central
CA-2016-159373,3/13/2016,3/18/2016,Standard Class,LT-17110,Consumer,United States,Central
CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Corporate,United States,West
CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,Corporate,United States,West
US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Corporate,United States,East
CA-2017-136497,4/16/2017,4/20/2017,Standard Class,RF-19840,Consumer,United States,East
US-2016-108637,3/13/2016,3/18/2016,Standard Class,AB-10060,Home Office,United States,South
CA-2014-102295,11/24/2014,11/26/2014,Second Class,EH-13990,Consumer,United States,West
CA-2017-123659,2/10/2017,2/13/2017,First Class,MN-17935,Consumer,United States,East
US-2016-129469,9/23/2016,9/27/2016,Standard Class,KL-16555,Corporate,United States,East
CA-2017-155152,7/7/2017,7/9/2017,Second Class,MP-17965,Corporate,United States,East
CA-2016-159940,7/7/2016,7/11/2016,Second Class,BF-11020,Corporate,United States,Central
CA-2017-119669,1/24/2017,1/30/2017,Standard Class,TP-21130,Consumer,United States,South
US-2014-164616,8/19/2014,8/21/2014,Second Class,MS-17770,Consumer,United States,East
CA-2015-148628,12/6/2015,12/11/2015,Standard Class,KM-16375,Home Office,United States,West
CA-2016-118052,5/6/2016,5/10/2016,Standard Class,BE-11455,Home Office,United States,East
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Consumer,United States,West
CA-2015-145065,12/12/2015,12/15/2015,First Class,DK-13375,Consumer,United States,West
US-2015-127040,12/6/2015,12/10/2015,Standard Class,SG-20605,Consumer,United States,East
CA-2016-128111,3/17/2016,3/23/2016,Standard Class,CS-12355,Consumer,United States,East
CA-2015-137897,11/14/2015,11/19/2015,Standard Class,PJ-18835,Corporate,United States,East
CA-2017-169264,8/14/2017,8/16/2017,Second Class,NP-18700,Consumer,United States,West
CA-2017-147361,9/9/2017,9/15/2017,Standard Class,SB-20290,Corporate,United States,South
CA-2017-145877,4/1/2017,4/4/2017,Second Class,AS-10090,Consumer,United States,Central
US-2016-110170,9/27/2016,10/3/2016,Standard Class,HM-14860,Corporate,United States,Central
CA-2017-108574,10/7/2017,10/11/2017,Standard Class,MG-18145,Consumer,United States,West
CA-2017-144589,1/20/2017,1/25/2017,Standard Class,TM-21010,Consumer,United States,West
CA-2017-155985,3/23/2017,3/25/2017,First Class,BE-11335,Home Office,United States,West
CA-2014-162684,8/1/2014,8/6/2014,Standard Class,AS-10630,Home Office,United States,East
CA-2015-142041,6/7/2015,6/9/2015,Second Class,EM-13810,Corporate,United States,West
CA-2014-151295,11/12/2014,11/16/2014,Standard Class,JA-15970,Consumer,United States,West
CA-2016-156300,12/29/2016,1/2/2017,Standard Class,TB-21595,Consumer,United States,Central
CA-2015-146087,7/6/2015,7/11/2015,Standard Class,PP-18955,Home Office,United States,East
CA-2017-168655,10/12/2017,10/18/2017,Standard Class,ML-18040,Corporate,United States,West
CA-2016-107202,5/21/2016,5/28/2016,Standard Class,LC-16930,Corporate,United States,West
CA-2017-159597,11/9/2017,11/14/2017,Standard Class,MC-17590,Corporate,United States,West
CA-2016-155551,4/18/2016,4/23/2016,Standard Class,CR-12580,Home Office,United States,Central
US-2017-147669,12/25/2017,12/30/2017,Standard Class,SV-20935,Consumer,United States,East
CA-2016-169922,6/11/2016,6/17/2016,Standard Class,MZ-17515,Corporate,United States,Central
CA-2017-100748,5/13/2017,5/20/2017,Standard Class,RB-19795,Home Office,United States,West
CA-2017-129805,12/28/2017,1/2/2018,Standard Class,HM-14860,Corporate,United States,West
CA-2014-148586,3/25/2014,4/1/2014,Standard Class,AZ-10750,Consumer,United States,East
US-2017-112613,5/28/2017,6/1/2017,Standard Class,JH-15910,Consumer,United States,Central
CA-2015-154746,11/14/2015,11/17/2015,First Class,PJ-18835,Corporate,United States,South
CA-2017-140053,7/3/2017,7/10/2017,Standard Class,CA-12265,Consumer,United States,West
CA-2014-164210,11/18/2014,11/20/2014,Second Class,PW-19240,Consumer,United States,West
CA-2017-139948,7/17/2017,7/22/2017,Standard Class,SW-20455,Consumer,United States,South
CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Consumer,United States,East
CA-2015-100573,9/25/2015,10/1/2015,Standard Class,AM-10705,Consumer,United States,West
CA-2016-119165,10/31/2016,11/6/2016,Standard Class,BD-11320,Consumer,United States,East
CA-2015-128027,9/14/2015,9/17/2015,Second Class,CM-12385,Consumer,United States,South
CA-2016-140207,11/5/2016,11/10/2016,Standard Class,CS-12400,Home Office,United States,West
CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Consumer,United States,East
CA-2017-138548,8/15/2017,8/21/2017,Standard Class,JG-15160,Consumer,United States,East
CA-2015-142419,7/11/2015,7/13/2015,Second Class,SC-20380,Consumer,United States,West
CA-2017-148691,12/3/2017,12/9/2017,Standard Class,CS-12460,Consumer,United States,East
CA-2017-128755,5/4/2017,5/8/2017,Standard Class,MK-18160,Consumer,United States,South
US-2016-135923,1/22/2016,1/28/2016,Standard Class,CM-11935,Consumer,United States,South
CA-2016-114972,11/3/2016,11/6/2016,First Class,PF-19225,Consumer,United States,West
CA-2017-102750,9/4/2017,9/8/2017,Second Class,GM-14695,Corporate,United States,West
CA-2014-145212,9/13/2014,9/19/2014,Standard Class,DC-12850,Consumer,United States,East
CA-2017-141992,6/19/2017,6/25/2017,Standard Class,FO-14305,Consumer,United States,Central
CA-2017-147956,12/24/2017,12/31/2017,Standard Class,AH-10210,Consumer,United States,West
CA-2017-126067,8/28/2017,9/3/2017,Standard Class,KN-16705,Home Office,United States,West
CA-2015-104514,1/2/2015,1/4/2015,Second Class,CB-12535,Corporate,United States,East
CA-2015-141040,10/9/2015,10/13/2015,Second Class,TB-21250,Consumer,United States,East
CA-2014-113579,12/13/2014,12/15/2014,Second Class,KD-16345,Consumer,United States,West
CA-2014-144624,11/19/2014,11/23/2014,Standard Class,JM-15865,Consumer,United States,East
CA-2016-146206,9/10/2016,9/14/2016,Second Class,KT-16480,Consumer,United States,Central
CA-2014-136644,6/16/2014,6/22/2014,Standard Class,SC-20575,Consumer,United States,Central
CA-2015-122371,9/26/2015,10/1/2015,Standard Class,BS-11800,Home Office,United States,West
CA-2016-126935,5/19/2016,5/24/2016,Standard Class,BT-11395,Corporate,United States,West
US-2017-133781,6/22/2017,6/23/2017,First Class,DC-12850,Consumer,United States,South
CA-2017-131618,6/17/2017,6/20/2017,First Class,LS-17200,Corporate,United States,Central
CA-2016-149482,11/14/2016,11/19/2016,Standard Class,RR-19315,Consumer,United States,West
CA-2014-143917,7/25/2014,7/27/2014,Second Class,KL-16645,Consumer,United States,West
CA-2015-120397,7/2/2015,7/2/2015,Same Day,RB-19435,Consumer,United States,Central
CA-2017-163902,3/2/2017,3/8/2017,Standard Class,MY-17380,Corporate,United States,West
CA-2016-136812,11/18/2016,11/23/2016,Standard Class,AW-10930,Home Office,United States,Central
CA-2015-102722,4/18/2015,4/19/2015,First Class,KW-16570,Consumer,United States,South
CA-2017-155089,12/2/2017,12/6/2017,Standard Class,DB-12910,Home Office,United States,South
CA-2016-124506,11/11/2016,11/17/2016,Standard Class,BB-11545,Corporate,United States,Central
CA-2014-106572,9/5/2014,9/10/2014,Standard Class,NP-18700,Consumer,United States,East
CA-2014-128888,11/15/2014,11/22/2014,Standard Class,PB-19105,Consumer,United States,Central
CA-2017-123134,5/2/2017,5/7/2017,Standard Class,DW-13585,Corporate,United States,East
CA-2016-124352,10/15/2016,10/21/2016,Standard Class,CD-12790,Home Office,United States,Central
CA-2015-124541,4/6/2015,4/10/2015,Standard Class,TT-21220,Consumer,United States,Central
CA-2014-108707,10/24/2014,10/29/2014,Standard Class,DB-12910,Home Office,United States,South
CA-2014-111500,8/17/2014,8/21/2014,Standard Class,DJ-13510,Corporate,United States,South
US-2017-117723,8/15/2017,8/18/2017,Second Class,DL-13495,Corporate,United States,East
CA-2015-143238,9/6/2015,9/8/2015,First Class,LO-17170,Corporate,United States,West
CA-2015-168746,1/27/2015,1/29/2015,Second Class,SV-20365,Consumer,United States,East
CA-2015-113404,7/16/2015,7/16/2015,Same Day,EM-13810,Corporate,United States,West
CA-2016-144792,4/30/2016,5/4/2016,Standard Class,KD-16615,Corporate,United States,West
CA-2014-164385,9/26/2014,10/1/2014,Second Class,NB-18580,Corporate,United States,East
US-2016-114174,9/8/2016,9/14/2016,Standard Class,AP-10720,Home Office,United States,East
CA-2017-108070,4/16/2017,4/20/2017,Standard Class,JE-15745,Consumer,United States,West
US-2015-128090,8/16/2015,8/22/2015,Standard Class,JM-15865,Consumer,United States,West
