Order ID,Order Date,Ship Date,Customer ID
CA-2017-118542,12/1/2017,12/5/2017,CC-12550
CA-2017-152737,11/7/2017,11/12/2017,TS-21505
CA-2017-109757,9/4/2017,9/9/2017,MD-17350
CA-2016-130029,7/3/2016,7/6/2016,GT-14755
CA-2017-103877,9/7/2017,9/14/2017,RD-19660
CA-2016-137176,9/9/2016,9/14/2016,DB-12910
CA-2017-168109,7/3/2017,7/3/2017,JK-15640
US-2017-126081,6/29/2017,7/4/2017,FC-14335
CA-2017-117023,8/7/2017,8/12/2017,JW-15955
CA-2015-143532,3/19/2015,3/24/2015,DC-12850
CA-2016-103163,6/7/2016,6/11/2016,FM-14290
CA-2016-104157,7/25/2016,7/29/2016,MT-17815
CA-2017-117807,10/1/2017,10/7/2017,DK-13090
CA-2015-121650,12/10/2015,12/16/2015,KD-16495
CA-2017-161823,9/3/2017,9/8/2017,AG-10300
CA-2017-121839,9/24/2017,9/28/2017,MH-18115
CA-2017-158729,12/19/2017,12/21/2017,AC-10450
CA-2017-146535,11/24/2017,11/30/2017,FM-14290
CA-2014-154186,12/13/2014,12/15/2014,RA-19285
CA-2016-108434,12/5/2016,12/7/2016,JG-15160
CA-2016-164154,9/11/2016,9/17/2016,NZ-18565
CA-2017-148012,12/9/2017,12/15/2017,KM-16225
CA-2014-102869,9/9/2014,9/14/2014,LC-17140
CA-2017-138310,6/26/2017,6/30/2017,NP-18700
CA-2014-159835,11/17/2014,11/24/2014,RB-19330
CA-2017-112956,8/21/2017,8/27/2017,TH-21550
CA-2016-119683,3/12/2016,3/16/2016,CK-12595
CA-2014-163559,9/23/2014,9/28/2014,ST-20530
CA-2014-140228,4/28/2014,5/3/2014,GB-14530
US-2016-131674,11/29/2016,12/1/2016,NC-18535
CA-2015-110093,12/3/2015,12/8/2015,AB-10255
CA-2017-112529,11/19/2017,11/21/2017,SC-20770
CA-2016-154536,9/5/2016,9/9/2016,JC-15340
CA-2017-141929,9/4/2017,9/8/2017,RA-19285
CA-2016-109743,9/22/2016,9/29/2016,SH-19975
CA-2014-159184,9/14/2014,9/19/2014,JC-15775
CA-2017-113530,5/19/2017,5/21/2017,BC-11125
CA-2014-169726,8/9/2014,8/13/2014,JH-15985
CA-2017-155957,11/26/2017,11/30/2017,CC-12610
CA-2017-132178,5/3/2017,5/8/2017,DB-12970
CA-2016-145177,11/10/2016,11/14/2016,PP-18955
CA-2014-156594,12/20/2014,12/23/2014,MC-17845
CA-2014-146528,7/25/2014,7/27/2014,VF-21715
CA-2015-168459,11/22/2015,11/27/2015,MC-17275
CA-2017-109960,12/9/2017,12/11/2017,DB-13210
CA-2017-133004,8/31/2017,9/5/2017,AJ-10945
CA-2017-168102,4/24/2017,4/30/2017,CP-12340
CA-2017-158036,9/8/2017,9/14/2017,DB-13555
CA-2015-128083,3/12/2015,3/17/2015,EB-13750
CA-2016-161676,7/18/2016,7/23/2016,JP-15460
CA-2016-155005,6/13/2016,6/15/2016,SC-20050
US-2017-129777,7/3/2017,7/9/2017,FM-14290
CA-2014-129364,12/8/2014,12/13/2014,TB-21250
CA-2016-104969,4/8/2016,4/14/2016,EH-14125
CA-2017-154109,11/6/2017,11/11/2017,ML-17410
CA-2015-156440,12/5/2015,12/9/2015,MH-17620
CA-2015-132626,7/9/2015,7/14/2015,BT-11680
CA-2016-102792,12/13/2016,12/19/2016,JC-15340
CA-2016-108567,5/20/2016,5/24/2016,DB-13210
CA-2017-140760,6/2/2017,6/5/2017,DO-13435
US-2015-131359,10/30/2015,11/2/2015,FA-14230
CA-2016-142097,10/15/2016,10/20/2016,QJ-19255
CA-2015-151680,11/19/2015,11/21/2015,TC-21475
CA-2014-140039,9/13/2014,9/17/2014,ON-18715
CA-2017-160416,11/13/2017,11/18/2017,AD-10180
CA-2017-169411,12/24/2017,12/29/2017,AC-10615
CA-2016-126543,1/9/2016,1/13/2016,MF-17665
CA-2015-104941,6/13/2015,6/19/2015,DH-13075
CA-2017-160087,3/18/2017,3/22/2017,EN-13780
CA-2014-120544,11/23/2014,11/27/2014,SS-20140
CA-2017-113670,10/15/2017,10/17/2017,RS-19765
CA-2017-166198,4/21/2017,4/24/2017,JW-15955
CA-2014-135608,12/8/2014,12/10/2014,JK-15625
CA-2017-144568,5/29/2017,6/2/2017,JO-15550
CA-2016-142370,9/19/2016,9/23/2016,TP-21130
CA-2016-105900,9/17/2016,9/23/2016,BS-11590
CA-2016-151155,12/20/2016,12/24/2016,AB-10255
CA-2017-144036,11/22/2017,11/26/2017,FO-14305
US-2014-169789,12/30/2014,1/4/2015,MF-17665
CA-2017-127264,4/3/2017,4/5/2017,SA-20830
CA-2016-151512,12/26/2016,1/2/2017,SH-19975
CA-2016-165169,6/5/2016,6/11/2016,JL-15235
CA-2015-109575,9/18/2015,9/23/2015,KH-16630
CA-2017-168193,3/6/2017,3/11/2017,RM-19750
CA-2016-115476,3/17/2016,3/17/2016,VM-21835
CA-2016-133340,12/9/2016,12/13/2016,LH-17155
CA-2016-137848,1/15/2016,1/21/2016,WB-21850
CA-2014-113047,10/24/2014,10/24/2014,AP-10915
CA-2016-149979,9/23/2016,9/28/2016,RA-19915
CA-2017-161956,8/27/2017,8/29/2017,DR-12880
CA-2016-116799,3/3/2016,3/6/2016,JG-15310
CA-2016-111283,2/29/2016,3/4/2016,LC-16870
CA-2015-167745,9/18/2015,9/23/2015,GB-14530
CA-2017-104577,5/12/2017,5/17/2017,CK-12205
CA-2016-156251,8/13/2016,8/18/2016,TS-21160
CA-2017-125878,2/25/2017,3/2/2017,MH-18025
CA-2016-163153,3/21/2016,3/25/2016,DM-12955
CA-2015-103205,12/8/2015,12/10/2015,JJ-15760
CA-2014-153913,12/16/2014,12/20/2014,KB-16585
CA-2016-155530,12/17/2016,12/21/2016,CM-12160
US-2016-101196,5/12/2016,5/17/2016,FM-14215
CA-2014-115357,8/6/2014,8/11/2014,RF-19735
US-2014-102715,4/11/2014,4/13/2014,JK-15370
CA-2015-107937,5/3/2015,5/8/2015,JB-16045
US-2017-148768,11/30/2017,12/2/2017,PN-18775
CA-2017-118521,2/16/2017,2/20/2017,LF-17185
CA-2014-149643,11/16/2014,11/20/2014,RH-19510
CA-2015-135314,7/9/2015,7/14/2015,MC-17575
CA-2017-165204,11/13/2017,11/16/2017,MN-17935
CA-2017-125752,7/31/2017,8/4/2017,EH-14125
CA-2017-112487,12/26/2017,12/30/2017,TC-21535
CA-2016-144218,10/31/2016,11/4/2016,JD-15895
CA-2016-169971,9/4/2016,9/9/2016,IL-15100
US-2016-133508,4/17/2016,4/21/2016,SW-20350
CA-2014-107139,7/5/2014,7/11/2014,DP-13390
CA-2015-111325,2/27/2015,2/28/2015,BT-11395
CA-2015-163762,11/27/2015,12/1/2015,JE-15475
US-2014-117163,1/27/2014,2/2/2014,EJ-13720
CA-2017-121314,9/23/2017,9/26/2017,BE-11410
CA-2017-147760,11/4/2017,11/5/2017,KL-16555
CA-2016-156503,10/14/2016,10/20/2016,NC-18415
CA-2015-113628,11/12/2015,11/19/2015,AH-10690
CA-2017-147753,3/5/2017,3/5/2017,PK-19075
CA-2015-103961,11/5/2015,11/9/2015,NG-18430
CA-2016-152471,7/8/2016,7/8/2016,ZD-21925
CA-2015-102582,9/15/2015,9/19/2015,NW-18400
CA-2017-141873,10/9/2017,10/14/2017,HG-14845
CA-2015-140984,9/14/2015,9/18/2015,CC-12685
CA-2014-132801,10/7/2014,10/12/2014,JG-15805
CA-2017-141733,5/7/2017,5/11/2017,RW-19540
US-2015-111927,11/14/2015,11/19/2015,LS-17230
CA-2014-105984,11/24/2014,11/24/2014,MY-18295
CA-2014-100363,4/8/2014,4/15/2014,JM-15655
CA-2014-126760,7/26/2014,8/2/2014,KM-16720
US-2014-109162,6/8/2014,6/12/2014,KE-16420
CA-2014-101931,10/28/2014,10/31/2014,TS-21370
CA-2017-129000,11/25/2017,11/27/2017,SZ-20035
CA-2017-161053,9/22/2017,9/23/2017,JE-15745
CA-2015-142377,12/4/2015,12/9/2015,MS-17980
CA-2015-127593,9/21/2015,9/21/2015,DH-13675
CA-2017-130526,11/26/2017,11/29/2017,GT-14755
US-2017-131849,6/6/2017,6/10/2017,GH-14410
US-2017-105389,10/23/2017,10/28/2017,DM-13015
CA-2014-140816,12/20/2014,12/20/2014,TC-21295
CA-2017-154039,2/17/2017,2/22/2017,JK-16120
CA-2014-135755,5/3/2014,5/10/2014,NC-18415
CA-2017-123246,10/17/2017,10/19/2017,AJ-10960
CA-2015-157133,11/28/2015,12/3/2015,LC-16885
CA-2014-124709,7/27/2014,7/29/2014,GW-14605
CA-2017-146360,4/23/2017,4/25/2017,SC-20305
CA-2015-132486,10/23/2015,10/27/2015,JF-15355
CA-2016-136231,9/5/2016,9/7/2016,DM-13015
CA-2016-140641,10/28/2016,11/2/2016,EP-13915
CA-2014-151001,4/5/2014,4/7/2014,JG-15805
CA-2015-129896,6/15/2015,6/20/2015,PF-19120
CA-2014-152849,7/5/2014,7/12/2014,DW-13195
US-2017-127341,1/29/2017,2/2/2017,CK-12595
CA-2016-167759,3/3/2016,3/8/2016,CC-12670
CA-2014-100895,6/2/2014,6/6/2014,SV-20785
US-2016-163881,11/24/2016,11/30/2016,SP-20860
US-2016-144547,11/10/2016,11/14/2016,MS-17770
US-2014-112200,11/22/2014,11/28/2014,TC-21475
CA-2017-110212,5/1/2017,5/5/2017,SJ-20125
CA-2017-134285,12/7/2017,12/12/2017,DS-13180
CA-2017-102267,11/30/2017,12/4/2017,SC-20800
CA-2017-157980,12/7/2017,12/9/2017,SH-20395
CA-2015-121097,1/3/2015,1/8/2015,SF-20965
CA-2015-151043,11/14/2015,11/20/2015,MG-17680
US-2015-119312,10/2/2015,10/7/2015,CS-12400
CA-2015-167010,4/5/2015,4/10/2015,VT-21700
CA-2017-126788,6/5/2017,6/6/2017,AB-10105
CA-2017-148068,9/18/2017,9/25/2017,MM-18280
US-2017-142573,7/18/2017,7/23/2017,ML-17410
US-2015-148817,12/1/2015,12/7/2015,KD-16495
CA-2016-110044,6/28/2016,7/2/2016,RF-19735
CA-2017-146920,8/28/2017,9/1/2017,SC-20305
CA-2014-103940,9/17/2014,9/21/2014,BN-11515
CA-2016-162082,3/14/2016,3/17/2016,JS-15880
CA-2016-132094,8/26/2016,9/2/2016,VG-21805
CA-2017-123001,9/2/2017,9/8/2017,AW-10840
CA-2015-118955,6/16/2015,6/20/2015,LS-17230
US-2016-143448,12/10/2016,12/10/2016,MH-17455
CA-2017-117863,5/18/2017,5/23/2017,TS-21340
CA-2017-160458,5/27/2017,5/29/2017,EH-13945
US-2016-142685,6/23/2016,6/30/2016,MG-17695
CA-2016-133144,5/16/2016,5/21/2016,DO-13435
CA-2017-167871,11/18/2017,11/23/2017,AF-10870
CA-2016-119963,11/18/2016,11/22/2016,SN-20710
CA-2014-121167,11/28/2014,11/30/2014,MO-17500
US-2016-151862,3/1/2016,3/8/2016,ON-18715
CA-2017-152961,1/15/2017,1/19/2017,SC-20095
CA-2014-133228,4/4/2014,4/9/2014,MS-17710
CA-2016-114951,6/26/2016,7/3/2016,DN-13690
CA-2016-156573,5/29/2016,6/2/2016,RB-19360
CA-2015-113901,10/19/2015,10/24/2015,NH-18610
CA-2017-134838,2/19/2017,2/20/2017,ED-13885
CA-2016-120257,9/22/2016,9/28/2016,PW-19240
CA-2014-164910,11/12/2014,11/17/2014,DM-13345
CA-2016-149902,4/1/2016,4/6/2016,DW-13540
CA-2016-146010,5/20/2016,5/23/2016,EH-14125
US-2015-163685,6/1/2015,6/5/2015,KE-16420
CA-2014-135090,11/22/2014,11/26/2014,SP-20920
CA-2015-132374,2/22/2015,2/24/2015,PS-19045
CA-2016-167556,3/29/2016,4/2/2016,JM-15250
US-2016-116400,10/22/2016,10/24/2016,EB-13930
CA-2017-101308,10/2/2017,10/7/2017,FG-14260
CA-2014-114517,12/23/2014,12/27/2014,TH-21235
CA-2017-119564,12/15/2017,12/20/2017,PL-18925
CA-2016-135265,7/7/2016,7/9/2016,CC-12370
CA-2016-108735,4/17/2016,4/21/2016,JM-15535
CA-2017-112333,4/8/2017,4/14/2017,KF-16285
US-2016-159415,4/17/2016,4/22/2016,CS-12175
CA-2014-122588,11/25/2014,11/27/2014,AR-10540
CA-2014-137589,11/3/2014,11/8/2014,MS-17770
CA-2015-161998,5/1/2015,5/5/2015,DB-13120
CA-2015-105627,3/8/2015,3/12/2015,DK-12895
US-2015-149629,7/17/2015,7/20/2015,MP-17965
CA-2014-116834,10/11/2014,10/16/2014,Dp-13240
CA-2016-145730,3/3/2016,3/8/2016,CC-12220
US-2015-168732,12/10/2015,12/16/2015,KM-16660
CA-2015-107468,12/18/2015,12/22/2015,MK-17905
CA-2017-144463,1/1/2017,1/5/2017,SC-20725
CA-2017-100811,11/21/2017,11/24/2017,CC-12475
CA-2015-153612,12/22/2015,12/27/2015,BT-11305
CA-2015-165624,8/23/2015,8/28/2015,FH-14350
CA-2014-154963,6/22/2014,6/27/2014,AA-10645
CA-2017-130764,10/27/2017,10/28/2017,JO-15145
CA-2017-139311,8/11/2017,8/13/2017,SF-20965
CA-2017-124296,12/24/2017,12/28/2017,CS-12355
CA-2016-169957,9/26/2016,9/30/2016,SN-20710
US-2016-108777,12/12/2016,12/12/2016,JM-15655
CA-2015-148859,12/28/2015,1/1/2016,FH-14350
CA-2014-110786,12/29/2014,1/2/2015,AJ-10795
CA-2015-137750,6/25/2015,6/30/2015,JF-15565
CA-2015-136378,4/2/2015,4/7/2015,CS-11845
CA-2017-100356,10/21/2017,10/25/2017,SP-20920
US-2015-166520,7/16/2015,7/19/2015,KE-16420
CA-2017-136350,6/24/2017,6/26/2017,GA-14515
CA-2014-122931,9/29/2014,10/3/2014,SM-20950
CA-2014-163034,11/24/2014,11/28/2014,DK-12985
CA-2015-124058,11/20/2015,11/24/2015,LC-16885
CA-2016-129196,11/1/2016,11/7/2016,XP-21865
US-2015-138716,9/17/2015,9/20/2015,CS-11845
US-2016-122182,3/10/2016,3/14/2016,BD-11770
US-2014-130358,6/23/2014,6/26/2014,DL-13330
CA-2014-102673,11/1/2014,11/5/2014,KH-16630
CA-2016-145303,8/28/2016,8/31/2016,TP-21415
CA-2015-156104,12/6/2015,12/8/2015,NP-18685
US-2015-164308,9/24/2015,9/27/2015,SC-20680
CA-2017-108112,11/15/2017,11/20/2017,DK-12895
CA-2015-100685,12/19/2015,12/21/2015,SM-20950
CA-2015-165414,12/21/2015,12/24/2015,LS-17245
CA-2016-140417,9/25/2016,9/29/2016,KE-16420
US-2017-151316,6/24/2017,6/30/2017,MC-17635
CA-2017-163692,9/7/2017,9/9/2017,Dp-13240
CA-2016-111913,8/4/2016,8/6/2016,LC-16930
US-2014-156559,8/19/2014,8/26/2014,LH-16900
CA-2016-161473,4/1/2016,4/5/2016,TB-21175
CA-2017-166576,5/16/2017,5/18/2017,JM-15865
CA-2015-102491,8/24/2015,8/28/2015,KW-16435
CA-2014-116904,9/23/2014,9/28/2014,SC-20095
US-2017-102288,6/19/2017,6/23/2017,ZC-21910
CA-2017-137456,12/21/2017,12/21/2017,RB-19465
US-2017-155999,8/7/2017,8/13/2017,JK-15370
US-2016-148334,8/22/2016,8/26/2016,DD-13570
CA-2015-105599,9/7/2015,9/7/2015,MC-17275
CA-2015-153717,12/25/2015,1/1/2016,DL-13495
CA-2015-116687,5/2/2015,5/7/2015,NC-18625
CA-2016-163573,11/24/2016,11/27/2016,AC-10450
CA-2015-153416,11/24/2015,11/29/2015,TS-21340
CA-2017-117394,9/4/2017,9/10/2017,MM-17920
CA-2017-133823,5/11/2017,5/12/2017,LP-17080
CA-2014-127523,5/11/2014,5/18/2014,BG-11695
CA-2017-123239,7/27/2017,7/31/2017,MG-18145
CA-2017-156769,5/6/2017,5/9/2017,GZ-14470
CA-2014-127299,9/19/2014,9/24/2014,JL-15835
CA-2015-121272,3/29/2015,4/4/2015,DO-13435
CA-2014-115336,11/18/2014,11/25/2014,AB-10600
CA-2015-111703,7/2/2015,7/9/2015,KB-16315
CA-2014-128839,9/8/2014,9/13/2014,TT-21070
CA-2017-105914,10/2/2017,10/8/2017,PV-18985
CA-2017-110926,11/19/2017,11/23/2017,DD-13570
CA-2016-117226,12/30/2016,1/1/2017,KD-16495
CA-2017-127313,12/1/2017,12/4/2017,RA-19285
CA-2016-136287,6/13/2016,6/17/2016,SS-20590
US-2014-107699,5/19/2014,5/23/2014,JH-15820
CA-2017-112725,1/30/2017,2/6/2017,EH-14125
CA-2015-136196,11/28/2015,12/4/2015,TP-21415
CA-2017-106068,10/23/2017,10/28/2017,RB-19330
CA-2017-100160,9/7/2017,9/11/2017,CB-12025
CA-2016-139689,12/29/2016,1/3/2017,MP-17965
CA-2015-101091,12/5/2015,12/9/2015,SW-20245
CA-2014-126907,11/1/2014,11/8/2014,SM-20950
US-2016-164588,4/16/2016,4/23/2016,AP-10915
CA-2017-115546,5/14/2017,5/18/2017,AH-10465
CA-2015-163587,3/14/2015,3/18/2015,EP-13915
US-2017-106131,1/14/2017,1/16/2017,TP-21565
CA-2015-160213,3/8/2015,3/13/2015,AR-10825
CA-2014-157924,10/11/2014,10/13/2014,HA-14920
CA-2015-100216,4/13/2015,4/14/2015,HJ-14875
CA-2017-100601,11/16/2017,11/20/2017,JK-15370
CA-2016-152163,7/1/2016,7/1/2016,JF-15355
CA-2015-154340,11/29/2015,11/30/2015,EK-13795
CA-2014-128846,4/7/2014,4/12/2014,RS-19765
CA-2016-148593,6/16/2016,6/18/2016,BD-11320
US-2017-119039,3/6/2017,3/10/2017,BF-11170
CA-2017-128426,10/7/2017,10/11/2017,JK-15730
US-2017-136868,10/6/2017,10/12/2017,CR-12820
CA-2016-143749,12/5/2016,12/7/2016,AG-10300
CA-2016-111493,10/21/2016,10/22/2016,CM-12160
CA-2017-112536,5/18/2017,5/23/2017,SG-20890
CA-2016-157714,9/26/2016,10/1/2016,CS-12175
CA-2017-166709,11/17/2017,11/22/2017,HL-15040
CA-2015-129392,7/8/2015,7/8/2015,DM-13015
CA-2015-150875,11/16/2015,11/20/2015,HK-14890
CA-2015-154200,6/18/2015,6/22/2015,BG-11740
CA-2016-124233,4/8/2016,4/14/2016,CK-12595
US-2015-134271,4/18/2015,4/23/2015,RF-19735
US-2016-161683,12/3/2016,12/8/2016,CJ-12010
CA-2015-143105,12/10/2015,12/10/2015,MA-17560
CA-2014-145387,10/31/2014,11/2/2014,AM-10705
CA-2017-109715,12/9/2017,12/14/2017,AH-10585
CA-2014-166457,5/5/2014,5/9/2014,PF-19120
CA-2016-164637,3/4/2016,3/8/2016,RD-19480
CA-2014-103590,11/30/2014,12/4/2014,JL-15505
CA-2015-111234,2/18/2015,2/22/2015,AB-10600
CA-2017-149881,4/1/2017,4/3/2017,NC-18535
CA-2017-134565,6/11/2017,6/13/2017,TB-21400
CA-2016-108644,9/30/2016,10/3/2016,SJ-20215
US-2014-102631,12/13/2014,12/17/2014,EB-13840
CA-2017-120327,11/11/2017,11/16/2017,WB-21850
CA-2015-154970,1/5/2015,1/10/2015,SR-20740
CA-2016-113803,3/24/2016,3/26/2016,VG-21805
CA-2017-100223,7/5/2017,7/10/2017,LS-16945
CA-2014-168823,9/21/2014,9/24/2014,MA-17560
CA-2016-162404,7/23/2016,7/27/2016,NF-18475
CA-2017-104024,8/29/2017,9/3/2017,MD-17860
CA-2017-147144,3/26/2017,3/28/2017,MZ-17335
CA-2017-158673,12/29/2017,1/4/2018,KB-16600
CA-2014-133704,9/20/2014,9/26/2014,MA-17995
CA-2016-159142,4/4/2016,4/5/2016,ME-17320
CA-2014-138436,3/26/2014,3/30/2014,JD-15895
CA-2017-117702,11/28/2017,12/4/2017,LS-16975
CA-2016-157336,12/1/2016,12/5/2016,SJ-20500
CA-2014-168130,9/19/2014,9/19/2014,BS-11365
CA-2015-155068,10/23/2015,10/23/2015,RA-19285
CA-2017-163160,10/13/2017,10/16/2017,TS-21610
CA-2015-101924,9/4/2015,9/9/2015,KB-16585
CA-2016-124793,3/14/2016,3/16/2016,MM-18280
CA-2017-118367,10/28/2017,11/2/2017,LO-17170
CA-2017-164819,10/15/2017,10/19/2017,RS-19420
CA-2017-158344,8/7/2017,8/11/2017,CC-12475
CA-2017-123351,9/21/2017,9/25/2017,KT-16480
CA-2017-110429,11/3/2017,11/8/2017,DM-13015
US-2016-131611,11/5/2016,11/9/2016,EP-13915
US-2017-124821,6/25/2017,6/29/2017,AM-10705
CA-2015-166975,11/26/2015,11/30/2015,SH-20635
CA-2016-123806,11/24/2016,11/27/2016,LA-16780
US-2017-158505,7/21/2017,7/21/2017,SF-20200
CA-2015-142692,10/23/2015,10/28/2015,AG-10495
CA-2015-123456,7/9/2015,7/13/2015,KN-16450
CA-2017-151358,8/18/2017,8/22/2017,NF-18595
US-2016-107440,4/16/2016,4/20/2016,BS-11365
CA-2014-166989,11/14/2014,11/18/2014,RM-19675
CA-2014-103100,12/20/2014,12/23/2014,AB-10105
CA-2015-105690,11/21/2015,11/26/2015,CA-11965
CA-2017-127516,12/28/2017,1/3/2018,EH-14005
US-2015-117184,5/17/2015,5/21/2015,ON-18715
CA-2017-102407,12/9/2017,12/13/2017,AT-10435
CA-2017-130967,3/10/2017,3/16/2017,EB-13870
CA-2017-101581,10/22/2017,10/27/2017,DW-13195
CA-2017-169124,7/3/2017,7/10/2017,MB-17305
CA-2017-117261,9/4/2017,9/10/2017,TH-21235
CA-2017-129021,8/23/2017,8/26/2017,PO-18850
CA-2014-123253,8/22/2014,8/25/2014,DE-13255
CA-2016-121601,10/4/2016,10/4/2016,MO-17500
CA-2014-162278,10/26/2014,10/30/2014,AH-10585
CA-2016-161095,6/28/2016,6/28/2016,CS-12250
CA-2014-125829,11/4/2014,11/11/2014,WB-21850
CA-2014-123127,9/8/2014,9/12/2014,SP-20620
CA-2015-115945,6/25/2015,7/1/2015,AB-10165
CA-2015-136735,7/26/2015,8/2/2015,HA-14920
US-2017-136189,12/7/2017,12/11/2017,DC-13285
CA-2014-152345,12/29/2014,1/3/2015,ST-20530
US-2015-147662,2/14/2015,2/19/2015,KB-16315
CA-2016-153346,1/25/2016,1/27/2016,TB-21355
CA-2017-118360,4/1/2017,4/7/2017,JC-15775
CA-2017-149853,10/3/2017,10/9/2017,PO-18850
CA-2017-107909,9/1/2017,9/6/2017,SS-20875
CA-2015-112375,12/21/2015,12/27/2015,RD-19720
CA-2015-154795,12/20/2015,12/24/2015,GZ-14470
CA-2015-125234,11/27/2015,12/1/2015,SN-20710
CA-2017-133501,8/27/2017,9/1/2017,DK-12895
US-2014-129609,3/22/2014,3/22/2014,VM-21835
CA-2017-130309,12/17/2017,12/21/2017,GB-14575
CA-2017-105410,3/19/2017,3/22/2017,ND-18370
CA-2016-120355,9/18/2016,9/25/2016,MM-17260
CA-2017-169894,11/24/2017,11/29/2017,MV-17485
US-2017-100482,4/11/2017,4/15/2017,JL-15130
CA-2017-107748,12/10/2017,12/12/2017,AG-10330
CA-2017-153654,11/24/2017,11/26/2017,MD-17860
CA-2015-155600,12/4/2015,12/7/2015,RO-19780
CA-2017-162565,12/11/2017,12/11/2017,RR-19315
CA-2016-127642,5/21/2016,5/23/2016,CP-12340
US-2017-163195,2/17/2017,2/21/2017,LL-16840
CA-2017-111332,5/20/2017,5/22/2017,NC-18340
CA-2017-117044,9/11/2017,9/13/2017,HA-14920
US-2016-165078,11/5/2016,11/10/2016,MA-17995
US-2017-169320,7/23/2017,7/25/2017,LH-16900
CA-2016-158575,11/18/2016,11/24/2016,SB-20290
CA-2014-166954,4/25/2014,4/30/2014,BT-11305
CA-2015-140830,11/30/2015,12/2/2015,PS-18970
CA-2015-152891,10/25/2015,10/30/2015,TB-21625
US-2015-122784,7/20/2015,7/27/2015,RA-19915
CA-2016-156811,10/27/2016,11/2/2016,BP-11095
CA-2017-111556,11/20/2017,11/22/2017,CD-11920
CA-2016-108868,9/8/2016,9/12/2016,KB-16585
CA-2014-142965,7/20/2014,7/20/2014,SW-20245
CA-2016-148740,11/15/2016,11/19/2016,AH-10690
US-2014-138758,7/7/2014,7/11/2014,JL-15835
CA-2016-131737,3/17/2016,3/17/2016,GZ-14470
CA-2016-114538,12/26/2016,12/27/2016,RC-19825
CA-2014-127936,9/2/2014,9/4/2014,CL-12565
CA-2015-164336,7/5/2015,7/10/2015,MW-18220
CA-2016-100041,11/20/2016,11/25/2016,BF-10975
US-2014-154879,5/6/2014,5/11/2014,SN-20710
CA-2014-130624,6/21/2014,6/24/2014,TB-21280
CA-2017-132339,8/19/2017,8/23/2017,JB-15400
CA-2014-153983,11/29/2014,12/6/2014,AH-10210
CA-2017-112900,4/9/2017,4/12/2017,KL-16645
CA-2014-160157,12/20/2014,12/27/2014,MH-17455
CA-2014-139633,12/17/2014,12/24/2014,EC-14050
CA-2015-163090,11/17/2015,11/21/2015,GH-14665
CA-2014-117016,3/4/2014,3/9/2014,SC-20095
CA-2017-159464,5/18/2017,5/19/2017,TB-21355
US-2017-103226,9/22/2017,9/28/2017,DW-13195
CA-2017-119452,3/21/2017,3/27/2017,CL-12565
CA-2017-147725,9/14/2017,9/14/2017,LT-17110
CA-2016-168893,11/3/2016,11/8/2016,AP-10915
CA-2016-163398,5/3/2016,5/8/2016,CB-12415
CA-2016-162726,12/27/2016,1/2/2017,MT-17815
US-2016-111290,7/22/2016,7/26/2016,DK-13375
US-2014-147704,11/16/2014,11/21/2014,SR-20740
CA-2015-121965,6/19/2015,6/23/2015,LH-17155
CA-2016-147137,7/4/2016,7/6/2016,AA-10645
US-2015-146745,9/3/2015,9/8/2015,AS-10630
CA-2017-115175,8/7/2017,8/12/2017,MC-17575
CA-2017-105851,3/13/2017,3/20/2017,SE-20110
US-2017-125717,9/28/2017,10/1/2017,DS-13030
CA-2015-163895,8/7/2015,8/11/2015,NS-18640
CA-2017-168641,11/24/2017,12/1/2017,KA-16525
CA-2017-156895,5/8/2017,5/12/2017,DJ-13510
CA-2017-121300,9/29/2017,9/29/2017,MG-17680
CA-2017-130211,10/22/2017,10/22/2017,BD-11620
CA-2014-147235,3/24/2014,3/28/2014,CD-11920
CA-2016-109365,11/3/2016,11/8/2016,XP-21865
CA-2015-162621,9/5/2015,9/11/2015,CA-12055
CA-2017-105921,8/14/2017,8/21/2017,JM-15250
CA-2014-150798,12/1/2014,12/3/2014,JK-15730
CA-2017-112753,6/18/2017,6/23/2017,CC-12670
CA-2017-155075,12/2/2017,12/9/2017,GW-14605
CA-2014-103401,11/21/2014,11/26/2014,GR-14560
CA-2016-124814,4/10/2016,4/16/2016,FM-14215
CA-2014-116757,6/30/2014,7/4/2014,MS-17980
US-2014-138247,12/24/2014,12/29/2014,BF-11170
CA-2017-167003,5/23/2017,5/29/2017,VS-21820
CA-2016-119935,11/10/2016,11/14/2016,KM-16225
CA-2016-118969,10/2/2016,10/3/2016,LP-17095
CA-2016-145240,9/6/2016,9/8/2016,BG-11740
CA-2016-120873,10/27/2016,11/1/2016,BW-11200
US-2017-111920,10/22/2017,10/26/2017,PS-18970
US-2016-128678,9/15/2016,9/20/2016,RB-19570
CA-2016-101385,9/25/2016,10/1/2016,JW-16075
CA-2017-107167,6/10/2017,6/14/2017,ND-18460
CA-2014-109491,2/20/2014,2/26/2014,LC-16930
CA-2017-105445,2/20/2017,2/25/2017,BP-11095
CA-2014-107454,11/2/2014,11/6/2014,RD-19720
US-2017-105046,7/17/2017,7/23/2017,BE-11335
CA-2017-152856,9/8/2017,9/10/2017,RS-19765
CA-2016-134691,11/14/2016,11/18/2016,KC-16540
CA-2016-118759,11/14/2016,11/17/2016,MB-17305
CA-2014-140403,10/10/2014,10/10/2014,TN-21040
CA-2015-163104,3/19/2015,3/26/2015,MC-18130
