Order ID,Product ID,Customer ID,Ship Mode,Sales,Quantity,Discount,Profit
CA-2015-110667,FUR-FU-10004622,NF-18595,Standard Class,108.4,2,0.0,22.764
CA-2015-110667,OFF-BI-10002735,NF-18595,Standard Class,82.344,3,0.2,27.7911
CA-2015-110667,OFF-BI-10003529,NF-18595,Standard Class,9.088,4,0.2,3.2944
CA-2017-167150,OFF-BI-10001097,BP-11185,Standard Class,19.936,4,0.2,7.2268
CA-2017-167150,OFF-BI-10001597,BP-11185,Standard Class,65.568,2,0.2,22.9488
CA-2016-105284,OFF-FA-10001754,MG-17650,Standard Class,4.416,3,0.2,1.6008
US-2015-125374,FUR-CH-10003396,JD-16060,Standard Class,107.772,2,0.3,-29.2524
CA-2015-161263,OFF-AP-10002350,TS-21160,Standard Class,45.216,3,0.2,4.5216
CA-2015-161263,OFF-FA-10004838,TS-21160,Standard Class,10.416,7,0.2,-2.2134
CA-2015-161263,OFF-AR-10004757,TS-21160,Standard Class,7.872,3,0.2,1.2792
CA-2015-161263,TEC-PH-10002115,TS-21160,Standard Class,118.782,3,0.4,-27.7158
CA-2015-161263,OFF-FA-10003059,TS-21160,Standard Class,1.448,1,0.2,0.2353
CA-2015-161263,OFF-BI-10004330,TS-21160,Standard Class,55.47,5,0.7,-46.225
CA-2016-157686,FUR-CH-10001146,BD-11620,First Class,194.848,4,0.2,12.178
US-2017-139955,OFF-SU-10001935,CM-12160,Second Class,1.744,1,0.2,-0.3488
US-2015-150161,OFF-BI-10001524,RB-19795,Standard Class,25.176,4,0.7,-18.4624
CA-2015-144652,OFF-AR-10003732,SN-20560,Standard Class,19.46,7,0.0,5.0596
CA-2016-152814,OFF-PA-10001970,EH-14005,Standard Class,29.472,3,0.2,9.9468
CA-2017-106943,OFF-BI-10003669,FO-14305,Standard Class,8.64,2,0.2,3.024
CA-2016-134348,OFF-BI-10003727,MS-17710,Standard Class,6.27,5,0.7,-4.598
CA-2016-134348,OFF-BI-10004967,MS-17710,Standard Class,4.368,7,0.7,-3.3488
CA-2016-134348,TEC-AC-10003447,MS-17710,Standard Class,31.984,2,0.2,1.999
CA-2016-161781,OFF-AR-10000255,CC-12100,First Class,40.88,7,0.0,10.6288
CA-2017-132521,OFF-AP-10002191,DW-13540,Second Class,119.96,2,0.0,33.5888
CA-2017-132521,OFF-ST-10001325,DW-13540,Second Class,31.44,3,0.0,8.4888
CA-2017-132521,OFF-BI-10000404,DW-13540,Second Class,6.88,1,0.2,2.322
CA-2015-110016,OFF-PA-10000349,BT-11395,Standard Class,19.92,4,0.0,9.3624
CA-2015-110016,FUR-CH-10002880,BT-11395,Standard Class,1106.91,9,0.0,121.7601
US-2016-143819,FUR-TA-10001095,KD-16270,Standard Class,836.592,8,0.4,-264.9208
US-2016-143819,OFF-PA-10003127,KD-16270,Standard Class,26.38,1,0.0,12.1348
US-2016-143819,OFF-ST-10003208,KD-16270,Standard Class,362.92,2,0.0,105.2468
US-2016-143819,TEC-MA-10003979,KD-16270,Standard Class,4899.93,7,0.0,2400.9657
CA-2016-167584,OFF-PA-10000029,LC-16870,Same Day,6.48,1,0.0,3.1104
CA-2016-166163,TEC-PH-10004896,CY-12745,Second Class,71.976,3,0.2,7.1976
CA-2016-166163,OFF-LA-10000452,CY-12745,Second Class,3.15,1,0.0,1.512
CA-2017-158407,FUR-FU-10001967,LW-16990,Standard Class,31.984,2,0.2,1.999
CA-2017-158407,TEC-PH-10001819,LW-16990,Standard Class,71.984,2,0.2,25.1944
CA-2015-143490,OFF-AR-10002952,NP-18325,Standard Class,120.15,9,0.0,33.642
CA-2015-143490,TEC-PH-10000576,NP-18325,Standard Class,219.184,2,0.2,19.1786
CA-2015-165085,OFF-PA-10000605,BT-11485,Standard Class,28.9,5,0.0,14.161
CA-2015-165085,OFF-AP-10002518,BT-11485,Standard Class,355.96,2,0.0,103.2284
CA-2017-160423,OFF-ST-10004340,PS-19045,Standard Class,348.208,7,0.2,30.4682
CA-2017-160423,OFF-BI-10004001,PS-19045,Standard Class,35.784,7,0.7,-28.6272
CA-2014-159338,FUR-TA-10004147,NS-18640,First Class,447.84,5,0.2,11.196
CA-2016-107216,OFF-AR-10001545,PV-18985,First Class,7.04,4,0.0,2.0416
CA-2016-107216,FUR-FU-10000206,PV-18985,First Class,8.73,3,0.0,4.1031
CA-2016-107216,TEC-AC-10001013,PV-18985,First Class,29.29,1,0.0,9.6657
CA-2016-107216,OFF-AR-10002255,PV-18985,First Class,8.64,3,0.0,2.5056
US-2017-145863,OFF-BI-10004140,RP-19390,Standard Class,2.694,3,0.8,-4.7145
US-2017-145863,OFF-BI-10002049,RP-19390,Standard Class,2.934,3,0.8,-4.9878
CA-2016-112340,OFF-PA-10001892,NM-18520,Standard Class,22.92,3,0.0,11.2308
US-2016-110156,OFF-ST-10000642,EH-13945,Standard Class,100.704,6,0.2,-16.3644
US-2016-110156,FUR-FU-10000206,EH-13945,Standard Class,2.328,2,0.6,-0.7566
US-2016-110156,OFF-BI-10003676,EH-13945,Standard Class,10.78,5,0.8,-17.248
US-2016-110156,OFF-FA-10003495,EH-13945,Standard Class,58.368,12,0.2,21.888
US-2016-110156,OFF-EN-10003798,EH-13945,Standard Class,40.968,3,0.2,13.8267
US-2016-110156,TEC-PH-10003589,EH-13945,Standard Class,71.96,5,0.2,25.186
US-2016-110156,OFF-PA-10004735,EH-13945,Standard Class,10.368,2,0.2,3.6288
US-2016-110156,OFF-BI-10002609,EH-13945,Standard Class,1.192,2,0.8,-2.0264
CA-2017-140585,OFF-BI-10003364,RA-19915,Second Class,46.672,2,0.2,16.3352
CA-2017-140585,FUR-BO-10002206,RA-19915,Second Class,119.833,1,0.15,-12.6882
CA-2017-140585,TEC-AC-10003610,RA-19915,Second Class,119.98,2,0.0,57.5904
CA-2016-144855,OFF-LA-10003766,DL-13495,Second Class,6.3,2,0.0,3.024
CA-2015-142755,OFF-PA-10001970,CS-12355,Standard Class,279.9,5,0.0,137.151
CA-2015-142755,TEC-AC-10002049,CS-12355,Standard Class,619.95,5,0.0,111.591
CA-2015-142755,OFF-PA-10000141,CS-12355,Standard Class,4.36,2,0.0,2.0492
CA-2015-142755,OFF-EN-10004459,CS-12355,Standard Class,15.28,2,0.0,7.4872
US-2014-147627,TEC-PH-10001061,HL-15040,Standard Class,699.93,7,0.0,181.9818
US-2014-147627,OFF-AR-10002375,HL-15040,Standard Class,22.96,7,0.0,6.6584
US-2014-147627,FUR-FU-10003194,HL-15040,Standard Class,38.6,4,0.0,11.58
US-2014-147627,OFF-AR-10003811,HL-15040,Standard Class,6.63,3,0.0,1.7901
US-2014-147627,OFF-EN-10001539,HL-15040,Standard Class,23.34,3,0.0,10.9698
US-2014-147627,FUR-CH-10002331,HL-15040,Standard Class,1067.94,3,0.0,224.2674
CA-2015-105970,OFF-AR-10003156,PA-19060,Standard Class,10.16,1,0.0,2.6416
CA-2015-105970,OFF-EN-10001532,PA-19060,Standard Class,101.88,6,0.0,50.94
CA-2016-112102,FUR-TA-10004086,BD-11605,Standard Class,343.92,4,0.0,75.6624
CA-2016-112102,OFF-PA-10000100,BD-11605,Standard Class,40.99,1,0.0,20.0851
CA-2016-112102,OFF-EN-10002500,BD-11605,Standard Class,63.9,5,0.0,28.755
US-2016-114776,OFF-PA-10004100,GG-14650,First Class,19.44,3,0.0,9.3312
US-2016-134908,OFF-ST-10003479,JS-15940,Standard Class,124.608,4,0.2,-23.364
US-2016-134908,OFF-LA-10000973,JS-15940,Standard Class,7.56,3,0.2,2.646
US-2016-148803,OFF-ST-10001476,LR-16915,Same Day,85.224,3,0.2,7.4571
CA-2016-152170,OFF-EN-10002831,FH-14275,Second Class,287.52,8,0.0,129.384
CA-2016-152170,OFF-AP-10002350,FH-14275,Second Class,37.68,2,0.0,10.5504
CA-2016-152170,OFF-PA-10001763,FH-14275,Second Class,19.98,2,0.0,8.991
CA-2016-152170,OFF-AR-10003394,FH-14275,Second Class,20.58,7,0.0,5.5566
CA-2016-152170,OFF-BI-10002072,FH-14275,Second Class,17.38,2,0.0,8.69
CA-2014-146969,FUR-FU-10004188,AP-10915,Standard Class,204.6,2,0.0,53.196
CA-2014-146969,OFF-FA-10001561,AP-10915,Standard Class,8.72,4,0.0,2.8776
CA-2014-146969,OFF-PA-10002105,AP-10915,Standard Class,6.48,1,0.0,3.1104
CA-2014-146969,TEC-MA-10004241,AP-10915,Standard Class,686.32,2,0.2,223.054
CA-2014-146969,OFF-ST-10004340,AP-10915,Standard Class,62.18,1,0.0,16.7886
CA-2015-112452,OFF-AP-10003849,NC-18340,Same Day,644.076,2,0.1,107.346
CA-2015-112452,OFF-FA-10000735,NC-18340,Same Day,5.84,2,0.0,2.628
CA-2015-112452,OFF-BI-10003350,NC-18340,Same Day,12.76,2,0.0,5.8696
CA-2015-112452,TEC-PH-10000307,NC-18340,Same Day,10.95,1,0.0,0.438
CA-2015-112452,TEC-CO-10004202,NC-18340,Same Day,599.98,2,0.0,209.993
CA-2015-113971,FUR-FU-10001852,CB-12535,Standard Class,8.352,6,0.2,1.2528
CA-2017-160395,OFF-AR-10003759,KL-16555,Standard Class,3.64,2,0.0,1.638
CA-2017-160395,OFF-BI-10003984,KL-16555,Standard Class,159.768,7,0.2,53.9217
CA-2014-136567,OFF-ST-10004337,PS-19045,First Class,122.48,2,0.0,0.0
CA-2014-136567,FUR-TA-10001932,PS-19045,First Class,2244.48,7,0.0,493.7856
CA-2014-136567,OFF-BI-10003982,PS-19045,First Class,62.31,3,0.0,29.2857
CA-2014-136567,FUR-TA-10000617,PS-19045,First Class,455.1,2,0.0,100.122
CA-2016-149314,FUR-CH-10002126,GB-14530,Second Class,195.184,1,0.2,19.5184
CA-2017-147039,OFF-AP-10000576,AA-10315,Standard Class,362.94,3,0.0,90.735
CA-2017-147039,OFF-BI-10004654,AA-10315,Standard Class,11.54,2,0.0,5.77
CA-2014-126522,OFF-AR-10004042,LT-16765,Second Class,53.94,3,0.0,15.6426
CA-2014-127964,TEC-PH-10004700,AP-10720,Standard Class,9.99,1,0.0,4.5954
CA-2014-127964,OFF-BI-10004593,AP-10720,Standard Class,125.76,3,0.2,40.872
CA-2014-127964,OFF-BI-10003429,AP-10720,Standard Class,25.32,5,0.2,9.1785
CA-2014-117709,OFF-BI-10001294,PM-18940,Standard Class,46.8,4,0.0,21.06
CA-2015-125416,TEC-AC-10001552,KC-16540,Same Day,447.93,9,0.0,49.2723
CA-2017-145226,FUR-FU-10004952,DL-13315,Second Class,109.48,2,0.0,33.9388
CA-2017-145226,OFF-ST-10004123,DL-13315,Second Class,272.94,3,0.0,0.0
CA-2017-145226,OFF-PA-10003172,DL-13315,Second Class,19.44,3,0.0,9.3312
CA-2017-145226,OFF-ST-10002352,DL-13315,Second Class,31.92,4,0.0,8.2992
US-2014-100279,OFF-PA-10002259,SW-20275,Standard Class,22.38,2,0.0,10.7424
CA-2014-158064,OFF-BI-10002976,AA-10375,Standard Class,16.52,5,0.2,5.5755
US-2015-104430,OFF-BI-10000301,LT-17110,Standard Class,5.176,4,0.8,-7.764
CA-2015-132080,OFF-BI-10003694,DP-13105,First Class,50.112,6,0.2,16.2864
CA-2016-161207,OFF-SU-10000381,AB-10060,Standard Class,27.93,3,0.0,8.0997
CA-2014-120243,OFF-LA-10004425,AT-10435,Second Class,11.56,4,0.0,5.4332
CA-2016-113621,FUR-CH-10001270,JE-15745,Standard Class,172.5,2,0.0,51.75
CA-2016-113621,TEC-PH-10003931,JE-15745,Standard Class,179.97,3,0.0,44.9925
CA-2016-168081,TEC-AC-10003174,CA-12055,Second Class,258.696,3,0.2,64.674
CA-2014-128146,TEC-PH-10004539,DB-13060,Standard Class,1322.93,7,0.0,357.1911
CA-2014-128146,OFF-AR-10001919,DB-13060,Standard Class,3.76,2,0.0,1.0904
CA-2017-138779,OFF-EN-10002504,RB-19570,First Class,21.744,1,0.2,7.3386
CA-2017-138779,TEC-PH-10003655,RB-19570,First Class,7.92,5,0.2,0.693
CA-2014-127131,OFF-BI-10004656,HR-14830,Standard Class,12.096,7,0.2,4.2336
CA-2014-127131,OFF-ST-10002344,HR-14830,Standard Class,485.88,6,0.0,9.7176
CA-2014-127131,OFF-PA-10001800,HR-14830,Standard Class,25.92,4,0.0,12.4416
CA-2014-127131,OFF-ST-10000036,HR-14830,Standard Class,197.58,2,0.0,53.3466
CA-2017-117212,OFF-AP-10004532,BT-11530,Second Class,81.92,4,0.0,22.1184
CA-2017-117212,TEC-PH-10004447,BT-11530,Second Class,889.536,8,0.2,66.7152
CA-2017-117212,FUR-CH-10003973,BT-11530,Second Class,892.224,3,0.2,89.2224
CA-2017-117212,OFF-PA-10001970,BT-11530,Second Class,223.92,4,0.0,109.7208
CA-2017-117212,OFF-PA-10000682,BT-11530,Second Class,23.12,4,0.0,11.3288
US-2015-130519,OFF-PA-10001937,NG-18355,Same Day,15.552,3,0.2,5.4432
US-2015-130519,FUR-FU-10002268,NG-18355,Same Day,15.712,4,0.2,2.5532
US-2015-130519,OFF-ST-10001321,NG-18355,Same Day,24.672,2,0.2,2.1588
US-2015-130519,FUR-FU-10003394,NG-18355,Same Day,55.968,1,0.2,-2.0988
CA-2016-130946,TEC-AC-10001990,ZC-21910,Standard Class,431.928,9,0.2,64.7892
CA-2016-130946,FUR-CH-10004540,ZC-21910,Standard Class,95.984,4,0.3,-4.1136
CA-2016-130946,OFF-BI-10004995,ZC-21910,Standard Class,1088.792,4,0.8,-1850.9464
CA-2016-114727,FUR-CH-10002335,LS-16945,Standard Class,544.008,3,0.2,40.8006
CA-2016-114727,OFF-BI-10004967,LS-16945,Standard Class,1.872,3,0.7,-1.4352
CA-2016-114727,FUR-CH-10002331,LS-16945,Standard Class,854.352,3,0.2,10.6794
CA-2016-114727,OFF-ST-10002292,LS-16945,Standard Class,593.568,2,0.2,0.0
CA-2016-114727,OFF-ST-10000689,LS-16945,Standard Class,338.04,3,0.2,-33.804
CA-2017-133235,TEC-PH-10002660,LH-16750,First Class,271.96,5,0.2,16.9975
CA-2016-137050,OFF-ST-10004634,SW-20755,Second Class,11.21,1,0.0,3.363
CA-2016-137050,OFF-BI-10002160,SW-20755,Second Class,9.144,3,0.2,3.2004
CA-2016-137050,OFF-FA-10002988,SW-20755,Second Class,14.07,7,0.0,6.8943
CA-2016-137050,OFF-AR-10004999,SW-20755,Second Class,41.86,7,0.0,10.465
CA-2016-137050,OFF-BI-10001031,SW-20755,Second Class,8.544,2,0.2,2.8836
CA-2016-137050,FUR-BO-10004695,SW-20755,Second Class,579.136,4,0.2,21.7176
US-2017-118087,FUR-CH-10004860,SP-20620,Standard Class,141.372,2,0.3,-48.4704
US-2017-118087,OFF-BI-10002432,SP-20620,Standard Class,3.036,2,0.7,-2.3276
US-2017-118087,OFF-BI-10000069,SP-20620,Standard Class,4.503,1,0.7,-3.6024
US-2017-118087,OFF-AR-10003602,SP-20620,Standard Class,4.672,1,0.2,1.5768
US-2017-118087,TEC-AC-10004469,SP-20620,Standard Class,95.88,3,0.2,28.764
US-2017-118087,FUR-FU-10001867,SP-20620,Standard Class,17.024,2,0.2,1.7024
US-2017-118087,TEC-AC-10003174,SP-20620,Standard Class,258.696,3,0.2,64.674
US-2017-118087,TEC-PH-10002200,SP-20620,Standard Class,1931.958,7,0.4,-386.3916
CA-2014-110184,OFF-ST-10000107,BF-11170,Standard Class,249.75,9,0.0,44.955
CA-2014-110184,TEC-PH-10000439,BF-11170,Standard Class,255.936,8,0.2,28.7928
CA-2016-126004,FUR-FU-10001602,BM-11140,First Class,113.79,3,0.0,20.4822
CA-2016-126004,TEC-AC-10001432,BM-11140,First Class,78.15,1,0.0,34.386
CA-2016-126004,OFF-BI-10004656,BM-11140,First Class,1.728,1,0.2,0.6048
CA-2016-126004,OFF-PA-10001685,BM-11140,First Class,40.56,4,0.0,19.8744
CA-2016-126004,OFF-ST-10001418,BM-11140,First Class,182.94,3,0.0,3.6588
CA-2016-126004,OFF-ST-10000676,BM-11140,First Class,193.86,2,0.0,11.6316
CA-2017-100013,OFF-EN-10001219,ZC-21910,Standard Class,15.28,2,0.0,7.4872
CA-2017-100013,FUR-FU-10001424,ZC-21910,Standard Class,8.73,1,0.0,2.9682
CA-2017-100013,OFF-AR-10001022,ZC-21910,Standard Class,5.68,2,0.0,1.7608
CA-2015-132570,OFF-AR-10000369,KT-16480,Second Class,2.78,2,0.0,0.7228
CA-2015-132570,OFF-EN-10003055,KT-16480,Second Class,79.96,2,0.0,35.982
CA-2016-153682,TEC-CO-10001046,BG-11695,First Class,839.988,2,0.4,69.999
CA-2016-144344,FUR-FU-10000076,PG-18820,Same Day,47.952,3,0.2,13.7862
CA-2016-144344,OFF-BI-10003719,PG-18820,Same Day,37.425,5,0.7,-29.94
CA-2016-144344,FUR-FU-10003268,PG-18820,Same Day,63.968,2,0.2,0.0
CA-2016-144344,FUR-FU-10003553,PG-18820,Same Day,165.048,3,0.2,41.262
CA-2014-127012,FUR-FU-10003691,GM-14680,Standard Class,12.35,1,0.0,5.434
CA-2014-127012,OFF-AR-10003903,GM-14680,Standard Class,40.97,1,0.0,10.6522
CA-2014-127012,OFF-FA-10004854,GM-14680,Standard Class,22.96,2,0.0,10.7912
CA-2016-128727,TEC-PH-10003442,MO-17800,Standard Class,22.0,4,0.0,5.5
US-2016-162859,OFF-BI-10004519,PG-18820,Standard Class,398.352,3,0.2,124.485
US-2016-162859,OFF-FA-10000304,PG-18820,Standard Class,8.72,4,0.0,3.5752
CA-2017-133641,OFF-EN-10004955,EJ-14155,Standard Class,48.69,9,0.0,23.8581
CA-2014-168494,FUR-TA-10004619,NP-18700,Second Class,764.688,6,0.2,95.586
CA-2014-168494,FUR-TA-10003473,NP-18700,Second Class,3610.848,12,0.2,135.4068
CA-2014-168494,FUR-BO-10004467,NP-18700,Second Class,254.9745,3,0.15,11.9988
CA-2017-115602,OFF-AR-10002280,DJ-13630,Standard Class,38.82,6,0.0,17.469
CA-2017-115602,FUR-CH-10001708,DJ-13630,Standard Class,1141.938,9,0.1,139.5702
CA-2017-115602,OFF-AP-10000891,DJ-13630,Standard Class,1704.56,13,0.0,511.368
CA-2017-115602,OFF-AR-10000462,DJ-13630,Standard Class,3.2,2,0.0,1.376
CA-2015-154956,TEC-PH-10004165,IM-15070,Standard Class,1099.96,4,0.0,285.9896
CA-2017-144638,OFF-AR-10003958,MH-18115,Standard Class,5.248,2,0.2,0.5904
CA-2017-144638,TEC-PH-10000149,MH-18115,Standard Class,35.91,3,0.4,-8.379
CA-2017-144638,FUR-FU-10003724,MH-18115,Standard Class,6.696,1,0.2,0.5022
CA-2017-144638,FUR-FU-10003535,MH-18115,Standard Class,43.872,2,0.2,11.5164
US-2016-168620,OFF-BI-10001575,RB-19795,Second Class,27.882,3,0.7,-20.4468
US-2016-168620,OFF-ST-10003716,RB-19795,Second Class,540.048,3,0.2,-47.2542
US-2016-168620,TEC-AC-10004469,RB-19795,Second Class,255.68,8,0.2,76.704
CA-2017-117079,TEC-PH-10004586,JR-15700,Standard Class,863.88,3,0.2,107.985
US-2016-144393,OFF-BI-10004236,SM-20950,Standard Class,17.616,4,0.7,-14.0928
CA-2017-105053,OFF-BI-10001634,CS-12355,Second Class,17.472,3,0.2,6.3336
CA-2016-155992,TEC-PH-10000215,CC-12220,First Class,69.9,2,0.0,18.873
CA-2016-155992,FUR-FU-10003724,CC-12220,First Class,41.85,5,0.0,10.881
CA-2017-110380,OFF-AR-10000422,PF-19225,Standard Class,6.57,3,0.0,1.7739
US-2014-167738,OFF-ST-10003306,JC-16105,Standard Class,142.86,1,0.0,41.4294
US-2014-167738,FUR-CH-10001146,JC-16105,Standard Class,292.272,6,0.2,18.267
CA-2017-121412,FUR-FU-10000246,BG-11695,Standard Class,29.328,3,0.2,3.666
CA-2017-100426,OFF-PA-10002870,DC-12850,Standard Class,12.48,2,0.0,5.616
US-2016-103646,OFF-ST-10000563,SP-20545,Standard Class,102.336,4,0.2,-12.792
US-2016-103646,OFF-AP-10004487,SP-20545,Standard Class,48.792,3,0.8,-126.8592
US-2016-103646,OFF-BI-10002854,SP-20545,Standard Class,44.848,8,0.8,-67.272
CA-2016-119186,OFF-PA-10004621,MS-17710,Same Day,10.368,2,0.2,3.6288
CA-2016-119186,FUR-CH-10001973,MS-17710,Same Day,388.43,5,0.3,-88.784
CA-2016-119186,OFF-PA-10004040,MS-17710,Same Day,14.352,3,0.2,5.2026
CA-2016-119186,TEC-AC-10000580,MS-17710,Same Day,63.992,1,0.2,-7.1991
CA-2016-148698,OFF-AR-10004022,BD-11770,Standard Class,86.352,3,0.2,5.397
CA-2014-163293,TEC-AC-10004209,KC-16255,First Class,32.97,3,0.0,12.8583
CA-2014-163293,TEC-AC-10000023,KC-16255,First Class,83.88,4,0.0,30.1968
CA-2016-160815,TEC-PH-10003505,TR-21325,First Class,278.4,3,0.0,80.736
CA-2017-122154,OFF-LA-10000121,SA-20830,First Class,15.12,3,0.2,4.914
CA-2017-122154,OFF-BI-10002026,SA-20830,First Class,17.43,1,0.7,-13.363
CA-2017-122154,OFF-PA-10000994,SA-20830,First Class,251.64,3,0.2,88.074
US-2015-149692,OFF-BI-10002813,KW-16435,Standard Class,2.772,7,0.8,-4.851
CA-2016-119445,OFF-ST-10000617,GM-14500,Standard Class,14.9,5,0.0,1.043
CA-2015-124268,OFF-AR-10004817,AD-10180,Standard Class,15.48,3,0.0,4.4892
CA-2016-154711,FUR-FU-10000397,TB-21355,Standard Class,39.88,2,0.0,11.1664
CA-2016-154711,OFF-BI-10000605,TB-21355,Standard Class,12.192,4,0.2,4.1148
CA-2016-154711,OFF-AR-10001860,TB-21355,Standard Class,20.82,3,0.0,7.4952
CA-2016-163384,OFF-BI-10004970,CC-12430,First Class,13.216,4,0.2,4.4604
CA-2016-163384,OFF-PA-10003172,CC-12430,First Class,32.4,5,0.0,15.552
CA-2015-101707,OFF-SU-10001218,PF-19165,Standard Class,32.94,3,0.0,9.2232
CA-2015-101707,OFF-PA-10002968,PF-19165,Standard Class,114.2,5,0.0,52.532
CA-2015-101707,OFF-LA-10000134,PF-19165,Standard Class,3.08,1,0.0,1.4784
CA-2015-138898,OFF-AP-10004487,JH-16180,Standard Class,845.728,13,0.2,84.5728
CA-2017-115427,OFF-BI-10002103,EB-13975,Standard Class,13.904,2,0.2,4.5188
CA-2017-115427,OFF-BI-10004632,EB-13975,Standard Class,20.72,2,0.2,6.475
CA-2016-134425,TEC-PH-10003555,QJ-19255,Second Class,114.95,5,0.0,2.299
CA-2015-121391,OFF-ST-10001590,AA-10315,First Class,26.96,2,0.0,7.0096
CA-2016-137043,FUR-FU-10003664,LC-17140,Second Class,572.76,6,0.0,166.1004
CA-2016-137043,FUR-FU-10003664,LC-17140,Second Class,286.38,3,0.0,83.0502
CA-2015-115847,FUR-BO-10003433,TC-21535,Second Class,61.96,2,0.0,4.3372
US-2017-126179,FUR-FU-10002554,CS-12460,Standard Class,23.99,1,0.0,5.5177
US-2017-126179,TEC-PH-10001557,CS-12460,Standard Class,287.97,3,0.0,77.7519
CA-2016-101966,TEC-PH-10003437,BM-11785,Second Class,419.944,7,0.2,52.493
CA-2016-141397,OFF-PA-10002986,RC-19825,First Class,46.76,7,0.0,22.4448
CA-2016-141397,OFF-BI-10000320,RC-19825,First Class,17.712,3,0.2,6.4206
CA-2016-141397,OFF-AP-10003971,RC-19825,First Class,21.78,2,0.0,5.6628
CA-2016-141397,OFF-ST-10001469,RC-19825,First Class,161.94,3,0.0,9.7164
CA-2016-141397,FUR-CH-10003846,RC-19825,First Class,161.568,2,0.2,-8.0784
CA-2016-141082,OFF-LA-10001404,FM-14380,Standard Class,3.69,1,0.0,1.7343
CA-2016-141082,OFF-LA-10001474,FM-14380,Standard Class,122.12,4,0.0,56.1752
US-2016-134488,FUR-CH-10003199,PK-19075,Standard Class,155.372,2,0.3,-13.3176
CA-2016-145919,OFF-PA-10003072,HG-14965,Standard Class,38.88,6,0.0,18.6624
CA-2016-145919,FUR-FU-10004960,HG-14965,Standard Class,183.84,8,0.0,62.5056
CA-2016-145919,OFF-SU-10003505,HG-14965,Standard Class,579.3,5,0.0,28.965
CA-2017-157651,TEC-AC-10003116,HA-14920,Standard Class,14.2,1,0.2,3.3725
CA-2014-160773,TEC-PH-10004586,LW-16825,Standard Class,575.92,2,0.2,71.99
CA-2014-160773,OFF-BI-10000546,LW-16825,Standard Class,5.184,6,0.7,-3.6288
CA-2017-167703,OFF-BI-10002071,MC-17575,Standard Class,5.229,3,0.7,-4.1832
CA-2017-167703,OFF-ST-10001490,MC-17575,Standard Class,285.552,2,0.2,35.694
CA-2017-121804,OFF-AP-10004859,LP-17095,Standard Class,72.8,5,0.0,19.656
CA-2017-162635,OFF-PA-10002659,EB-14170,First Class,10.816,4,0.2,3.5152
CA-2014-107153,OFF-ST-10001321,GZ-14545,Standard Class,46.26,3,0.0,12.4902
US-2014-117058,OFF-BI-10004139,LE-16810,First Class,17.46,6,0.8,-30.555
CA-2015-120439,FUR-FU-10001867,AD-10180,Standard Class,51.072,6,0.2,5.1072
CA-2016-128258,OFF-PA-10004156,CP-12085,First Class,11.34,1,0.0,5.5566
CA-2017-106033,OFF-AR-10002818,FG-14260,Second Class,87.92,4,0.0,26.376
CA-2016-142762,FUR-FU-10003691,LD-17005,Standard Class,37.05,3,0.0,16.302
CA-2017-127705,TEC-PH-10000347,AB-10255,Standard Class,2.97,1,0.4,-0.6435
CA-2017-127705,OFF-ST-10004507,AB-10255,Standard Class,27.44,2,0.2,2.401
CA-2014-122567,OFF-BI-10002012,MN-17935,Standard Class,1.08,3,0.8,-1.728
CA-2014-122567,OFF-AP-10001303,MN-17935,Standard Class,7.96,2,0.8,-13.93
CA-2014-121664,OFF-BI-10003684,HP-14815,Standard Class,140.736,8,0.2,52.776
CA-2016-122133,OFF-ST-10002574,JR-15670,Standard Class,552.56,4,0.0,0.0
US-2017-123281,FUR-FU-10003724,JF-15190,Standard Class,25.11,3,0.0,6.5286
CA-2017-100524,FUR-FU-10004018,CM-12115,Second Class,29.78,2,0.0,8.0406
CA-2017-100524,TEC-PH-10002549,CM-12115,Second Class,677.58,3,0.0,176.1708
CA-2017-100524,OFF-PA-10004911,CM-12115,Second Class,75.04,8,0.0,36.0192
CA-2017-113481,TEC-MA-10002178,AS-10045,First Class,695.7,2,0.5,-27.828
CA-2017-113481,OFF-BI-10003694,AS-10045,First Class,15.66,5,0.7,-12.528
CA-2017-113481,OFF-BI-10000474,AS-10045,First Class,28.854,6,0.7,-21.1596
CA-2015-131758,OFF-AR-10000411,KB-16315,Standard Class,47.82,3,0.0,14.346
CA-2015-131758,OFF-LA-10000262,KB-16315,Standard Class,13.05,5,0.0,6.003
CA-2014-118339,OFF-AP-10001154,BN-11515,Standard Class,93.78,2,0.0,36.5742
CA-2014-118339,OFF-PA-10000466,BN-11515,Standard Class,47.18,7,0.0,23.59
CA-2014-118339,OFF-AR-10003829,BN-11515,Standard Class,19.68,6,0.0,5.7072
CA-2014-118339,OFF-BI-10001758,BN-11515,Standard Class,53.4,10,0.0,25.098
CA-2014-118339,OFF-BI-10000136,BN-11515,Standard Class,35.88,6,0.0,17.2224
CA-2014-153976,FUR-CH-10002880,BP-11290,Second Class,258.279,3,0.3,-70.1043
CA-2016-162901,OFF-ST-10000649,AS-10045,First Class,31.4,2,0.0,7.85
CA-2017-162978,TEC-PH-10003092,LW-16990,Standard Class,183.96,5,0.2,20.6955
CA-2017-162978,OFF-PA-10002250,LW-16990,Standard Class,17.61,3,0.0,8.4528
CA-2017-162978,FUR-TA-10003473,LW-16990,Standard Class,300.904,1,0.2,11.2839
US-2014-160444,OFF-ST-10001522,DC-12850,Same Day,220.776,3,0.2,-44.1552
